AmphoraIdentifier,AmphoraIdentifier,AmphoricTypeTitle,AreaTitle,FindingPlaceTitle,FindingPlaceLatitude,FindingPlaceLongitude,FullTranscription,SimplifiedTranscription,,ProductionPlaceTitle,,,,,,,,,
14379,14379,Dressel 20,Rosbach vor der H?he,Kastell Kapersburg,50.3,8.716667,C·F'SAR|,CFSAR?,,,,,,,,,,,
11980,11980,Dressel 20,Rottenburg,Lesefund ohne nähere Fundortangabe,48.476092,8.93975,|Q·CM|,QCM,,,,,,,,,,,
11989,11989,Dressel 20,Rottenburg,Sülchenstrasse,48.476092,8.93975,|Q·IMN'F'N',QIMNFN,,,,,,,,,,,
11997,11997,Dressel 20,Rottenburg,"Eugen-Bolz-Platz, 40 m öst. des bischöflichen Palais und 10 m süd. des Kriegerdenkmals von 1870/71(8 X 10 m)",48.476092,8.93975,|Q]MS|,QMS?,,La Catria,,,,,,,,,
12004,12004,Dressel 20,Rottenburg,Rottenburg,48.476092,8.93975,|P^OROCC+,POROCC...,,,,,,,,,,,
12007,12007,Dressel 20,Rottenburg,"Königstrasse 50, Grabung LDA Ba.-Wü.1976. Aus Schicht, die mit mittelalterlichen Fund.durh.war",48.476092,8.93975,[F]SCIM|/|NIANO|,FSCIMNIANO,,Las Delicias,,,,,,,,,
14448,14448,Dressel 20,Rottenburg,Rottenburg,48.476092,8.93975,"CIALB, sine imagine",CIALB,,Malpica,,,,,,,,,
14653,14653,Dressel 20,Rottenburg,"Rottenburg, Kr.Tübingen, Eugen-Bolz-Platz",48.476092,8.93975,"QMS, sine imagine",QMS,,La Catria,,,,,,,,,
14727,14727,Dressel 20,Rottenburg,"Rottenburg, Kr.Tübingen",48.476092,8.93975,"DOMS, sine imagine",DOMS,,Alcolea del Río,,,,,,,,,
11977,11977,Dressel 20,Rottweil,Firma Mahle 1986. Parz.-Nr.964/3,48.168228,8.618248,|BEL'S[I],BELSI,,,,,,,,,,,
11992,11992,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,|QIVLI'+,QIVLI...,,,,,,,,,,,
11993,11993,Dressel 20,Rottweil,Firma Mahle 1986. Parz.-Nr.969/3,48.168228,8.618248,[A]L'FO+,ALFO,,La Catria,,,,,,,,,
12006,12006,Dressel 20,Rottweil,Firma Mahle 1986. Parz.-Nr.999/3,48.168228,8.618248,|R'OM^AN^I((palma))|,ROMANI,,,,,,,,,,,
12010,12010,Dressel 20,Rottweil,Firma Mahle 1985. Parz.-Nr.969/3,48.168228,8.618248,|V^RI^TT^IE^T+,VRITTIET...,,,,,,,,,,,
12011,12011,Dressel 20,Rottweil,rechs der Käfertalerstrasse,48.168228,8.618248,VIRGIN|,VIRGIN,,Villar de Brenes,,,,,,,,,
12014,12014,Dressel 20,Rottweil,"Firma Mahle 1985. Fläche 4f, Planum 0-1",48.168228,8.618248,+O[-]P+,...O...P?,,,,,,,,,,,
13954,13954,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,|QAGEM'E'L'[LI],QAGEMELLI,,,,,,,,,,,
13968,13968,Dressel 20,Rottweil,Altstadt/ Hochmaueren,48.168228,8.618248,|L·A·P'A'E'P''|,LAPAEP?,,,,,,,,,,,
13969,13969,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,"|L·A^EP'AE'|, bis impressum est",LAEPAE...,,La Catria,,,,,,,,,
14013,14013,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,|MANN^ISAT^V^R|,MANNISATVR,,Casa del Encinarejo Bajo,,,,,,,,,
14022,14022,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,|C·AN^TON^I·QVI^E'T^I'|,CANTONIQVIETI,,Alcolea del Río,,,,,,,,,
14029,14029,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,[CA]N^TON^IQVI^ET^I|,CANTONIQVIETI,,Alcolea del Río,,,,,,,,,
14040,14040,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,|C·A^N^T·Q|,CANTQ,,,,,,,,,,,
14063,14063,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,|TAAPA|,TAAPA,,,,,,,,,,,
14064,14064,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,[TAASI]T^I'C^IP·C|,TAASITICIPC,,,,,,,,,,,
14101,14101,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,|AGR'I'COLA'E'|,AGRICOLAE,,Casa de Mingaobez,,,,,,,,,
14130,14130,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,|Q·C·C|,QCC,,Las Sesenta,,,,,,,,,
14131,14131,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,[Q·CC,QCC,,Las Sesenta,,,,,,,,,
14147,14147,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,|L{C·}F·P·{C·}E|,LCFPCE,,,,,,,,,,,
14148,14148,Dressel 20,Rottweil,"Sulz, Kr.Rottweil",48.168228,8.618248,|L''·C''·F''·P'·C''·E''| & |L''·C''·F''·P'·G''E''|,LCFPCE & LCFPGE,,,,,,,,,,,
14194,14194,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,QCR|,QCR,,Sevilla,,,,,,,,,
14195,14195,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,QCR|,QCR,,Sevilla,,,,,,,,,
14212,14212,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,|L·C·T|,LCT,,Tierras del Judío,,,,,,,,,
14223,14223,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,|PCLOD^IICELI|,PCLODIICELI,,Arva,,,,,,,,,
14226,14226,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,[P]CL'ODICE^L'I',PCLODIICELI,,Arva,,,,,,,,,
14239,14239,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,|CALP·C|,CALPC,,,,,,,,,,,
14264,14264,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,|IIIE'NNIORIVL^ISAE|,IIIENNIORIVLISAE,,huerta del río,,,,,,,,,
14333,14333,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,|Q·F·[C],QFC,,Peñaflor,,,,,,,,,
14375,14375,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,|QFRSTSI'P|,QFRSTSIP,,Arva,,,,,,,,,
14381,14381,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,|LFSE{C·}|,LFSEC,,,,,,,,,,,
14386,14386,Dressel 20,Rottweil,"Sulz, Kr.Rottweil",48.168228,8.618248,M''FLAVIE|,MFLAVIE,,,,,,,,,,,
14387,14387,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,|M·FLA^V^I·TI^'TVR'^I'|,MFLAVITITVRI,,Casa de Mingaobez (Este),,,,,,,,,
14397,14397,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,|L((hedera))G((hedera))G|,LGG,,Arva,,,,,,,,,
14397,14397,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,|L((hedera))G((hedera))G|,LGG,,Villar Tesoro,,,,,,,,,
14415,14415,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,|M·I·APM|,MIAPM,,,,,,,,,,,
14452,14452,Dressel 20,Rottweil,Fläche 39/41 aus Kellerschicht 8 zusammen mit südgallischer Terra Sigillata (Metopenstil).,48.168228,8.618248,|C·IA^L^BA^N^IC|,CIALBANIC,,Malpica,,,,,,,,,
14495,14495,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,|Q'IMF'|,QIMF,,El Judío,,,,,,,,,
14505,14505,Dressel 20,Rottweil,"Fläche 5,1-2 aus Grube Befund nº142 N",48.168228,8.618248,[QI]M'F'[S],QIMFS?,,,,,,,,,,,
14538,14538,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,"ISMILOF, sine imagine",ISMILOF,,Villar de Brenes,,,,,,,,,
14544,14544,Dressel 20,Rottweil,"Befund Fläche 67, unter Planum 3 aus Grube Befund-nº227",48.168228,8.618248,PIV^LICR^I'S'P^I'|,PIVLICRISPI,,El Marchante,,,,,,,,,
14546,14546,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,[P]I'V^L·CR^IS·P^I|,PIVLICRISPI,,El Marchante,,,,,,,,,
14595,14595,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,|CIVVAL''B|,CIVVALB,,,,,,,,,,,
14614,14614,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,[P]MHP>OR|,...PMHPOR,,La Catria,,,,,,,,,
14630,14630,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,|P''M'R''F''N''|,PMRFN,,,,,,,,,,,
14644,14644,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,|QMR'|,QMR,,,,,,,,,,,
14645,14645,Dressel 20,Rottweil,Mainz,48.168228,8.618248,|QMR|,QMR,,,,,,,,,,,
14646,14646,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,M~MRP''|,MMRP,,Álamo Alto,,,,,,,,,
14646,14646,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,M~MRP''|,MMRP,,La Catria,,,,,,,,,
14647,14647,Dressel 20,Rottweil,Kastell Marienfels,48.168228,8.618248,MM'R'P'|,MMRP?,,Álamo Alto,,,,,,,,,
14647,14647,Dressel 20,Rottweil,Kastell Marienfels,48.168228,8.618248,MM'R'P'|,MMRP?,,La Catria,,,,,,,,,
14702,14702,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,|SNR|,SNR,,La Catria,,,,,,,,,
14747,14747,Dressel 20,Rottweil,"Fläche 60,3-4",48.168228,8.618248,A·P'·G(-)|,APG,,,,,,,,,,,
14755,14755,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,|LPCHFILI|,LPCHFILI,,,,,,,,,,,
14764,14764,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,"CPMC, sine imagine",CPMC,,,,,,,,,,,
14765,14765,Dressel 20,Rottweil,Stuttgart,48.168228,8.618248,|CPMC|,CPMC,,,,,,,,,,,
14768,14768,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,|L·P·M·S|,LPMS,,Haza del Olivo,,,,,,,,,
14769,14769,Dressel 20,Rottweil,Stuttgart-Bad Cannstatt,48.168228,8.618248,P·M·P·S|,PMPS,,,,,,,,,,,
14776,14776,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,|QPPRIX|,QPPRYX,,,,,,,,,,,
14778,14778,Dressel 20,Rottweil,Abraum gegenüber Steinwand,48.168228,8.618248,|PASSERAR^I|,PASSERARI,,La Umbría de Moratalla,,,,,,,,,
14795,14795,Dressel 20,Rottweil,Orpheusstr.,48.168228,8.618248,|L·Q·S·|,LQS,,Alcolea del Río,,,,,,,,,
14830,14830,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,|M·R··I((palma))|,MRI,,,,,,,,,,,
14856,14856,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,|L·S'·L'·P'((anfora))|,LSLP,,La Catria,,,,,,,,,
14869,14869,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,[Q·S·P(palma)],QSP,,,,,,,,,,,
14870,14870,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,|Q·S·P((palma))|,QSP,,,,,,,,,,,
14872,14872,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,[Q]S·P|,QSP,,,,,,,,,,,
14885,14885,Dressel 20,Rottweil,"Fläche 1,1-2, Grube Befund-Nr.7",48.168228,8.618248,|MS^EM^PH^EL|,MSEMPHEL,,,,,,,,,,,
14896,14896,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,|CST^E^RPA^V^LL^IN^I|,CSTERPAVLLINI,,Las Sesenta,,,,,,,,,
14898,14898,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,|CST^E^RPA^V^LL^IN^I',CSTERPAVLLINI,,Las Sesenta,,,,,,,,,
14899,14899,Dressel 20,Rottweil,"Fläche 4b/runter Planum 1 aus Holzbrunnen, Befund Nr.57/58",48.168228,8.618248,[CST^E^RP]A^V^LL^IN^I|,CSTERPAVLLINI,,Las Sesenta,,,,,,,,,
14900,14900,Dressel 20,Rottweil,"Handwerkerbau, Fläche 58,1-2, Befund Nr.93",48.168228,8.618248,|SA^EN^IA^NA[N].,SAENIANAN,,,,,,,,,,,
14905,14905,Dressel 20,Rottweil,"Altsadt, Filztal 8",48.168228,8.618248,|C'E'C'·SA^EN^I|,CECSAENI & CLCSAENI,,,,,,,,,,,
14931,14931,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,S'CA·VE[N] & S'CA·VE[M],SCAVEN & SCAVEM,,Cerro de los Pesebres,,,,,,,,,
14942,14942,Dressel 20,Rottweil,"Fläche 1., e-d, 1.Planum, Holzbauhorizont ?",48.168228,8.618248,SVCESS'[I]|,SVCESSI,,El Temple,,,,,,,,,
14961,14961,Dressel 20,Rottweil,Kr. Rottweil,48.168228,8.618248,|P·VFA^VST^I[N^I]|,PVFAVSTINI,,,,,,,,,,,
14962,14962,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,"PVFAVSTINI, sine imagine",PVFAVSTINI,,,,,,,,,,,
14972,14972,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,|{L·}V^A^LT^ROP^H^IM^I|,LVALTROPHIMI,,Arva,,,,,,,,,
14981,14981,Dressel 20,Rottweil,dort nach dem Ende von Kastell III,48.168228,8.618248,|LVBCH^ROM'|,LVIBICHROMI?,,,,,,,,,,,
14996,14996,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,|V^RI^T^IPVS|,VRITIPVS,,,,,,,,,,,
14998,14998,Dressel 20,Rottweil,Rottweil,48.168228,8.618248,|V^RI^TT^IP'| & |V^RI^TT^IF'|,VRITTIP & VRITTIF,,,,,,,,,,,
13941,13941,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|G·A·F'',GAF,,Azanaque-Castillejo,,,,,,,,,
13949,13949,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|CAFFP|,CAFFP,,,,,,,,,,,
13950,13950,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|C·AFSM|,CAFSM,,,,,,,,,,,
13967,13967,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|LV'[A]L[E]M'E|,LVALEME?,,Dehesa de Arriba,,,,,,,,,
13990,13990,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|L((hedera))AE*,LAEL,,Las Valbuenas,,,,,,,,,
13994,13994,Dressel 20,Saalburg,hinter canabae,50.271515,8.566917,"CAESM, sine imagine",CAESM,,,,,,,,,,,
14001,14001,Dressel 20,Saalburg,aus dem Wehrgang,50.271515,8.566917,M^A^EM^RVS,MAEMRVS,,Arva,,,,,,,,,
14051,14051,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|P''APRV|,PAPRV,,,,,,,,,,,
14060,14060,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,"PATTO, sine imagine",PATTO,,,,,,,,,,,
14079,14079,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|ACIRGI|,ACIRGI,,Itálica,,,,,,,,,
14080,14080,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,"ACIRGI, sine imagine",ACIRGI,,Itálica,,,,,,,,,
14094,14094,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,[M]·S·M'/|ACIRG'[I],MSMACIRGI,,,,,,,,,,,
14111,14111,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|BELIC|,BELIC,,Cortijo del Romero,,,,,,,,,
14114,14114,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|BEL|,BEL,,,,,,,,,,,
14116,14116,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,[B]ELI|,BELI,,Cortijo del Romero,,,,,,,,,
14118,14118,Dressel 20,Saalburg,Kastell Niederbieber,50.271515,8.566917,|BVRB|,BVRB,,,,,,,,,,,
14126,14126,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|MCC|,MCC,,Cerro de los Pesebres,,,,,,,,,
14126,14126,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|MCC|,MCC,,Madueño,,,,,,,,,
14127,14127,Dressel 20,Saalburg,hinter der westlichen Canabaereihe,50.271515,8.566917,|MCC|,MCC,,Cerro de los Pesebres,,,,,,,,,
14127,14127,Dressel 20,Saalburg,hinter der westlichen Canabaereihe,50.271515,8.566917,|MCC|,MCC,,Madueño,,,,,,,,,
14134,14134,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|Q''·C·CC|,QCCC,,,,,,,,,,,
14136,14136,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|Q·C·CE|,QCCE,,Las Sesenta,,,,,,,,,
14137,14137,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|Q'C·CE'|,QCCE,,Las Sesenta,,,,,,,,,
14141,14141,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,"QCCL, sine imagine",QCCL,,Las Sesenta,,,,,,,,,
14154,14154,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|LCHE|,LCHE,,La Catria,,,,,,,,,
14155,14155,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|P'CH'O'|,PCHO,,La Graja,,,,,,,,,
14157,14157,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,[P]CHO',PCHO,,La Graja,,,,,,,,,
14162,14162,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,[S]CLH|,SCLH,,,,,,,,,,,
14163,14163,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|SCLT|,SCLT,,Malpica Sur,,,,,,,,,
14164,14164,Dressel 20,Saalburg,an der 'Zyklopenmauer',50.271515,8.566917,|SCLT|,SCLT,,Malpica Sur,,,,,,,,,
14165,14165,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|S·C·L[T],SCLT,,Malpica Sur,,,,,,,,,
14166,14166,Dressel 20,Saalburg,Saalburg,34.951399,-5.362541,|MCLSB''| & |MCLSR''|,MCLSB & MCLSR,,,,,,,,,,,
14170,14170,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|LCM|,LCM,,La Catria,,,,,,,,,
14172,14172,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|L'CM|,LCM,,La Catria,,,,,,,,,
14175,14175,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|LCM''^Y|,LCMY,,Haza del Olivo,,,,,,,,,
14199,14199,Dressel 20,Saalburg,Keller bei Brunnen 16,50.271515,8.566917,M'M{C·}{S·}AP^I''|,MMCSAPI,,,,,,,,,,,
14201,14201,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,M'M'CSA^N^T^O',MMCSANTO,,El Tejarillo,,,,,,,,,
14202,14202,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,M'MCS''A^N^TO''|,MMCSANTO,,El Tejarillo,,,,,,,,,
14204,14204,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,M'MCS[ANTO],MMCSANTO,,El Tejarillo,,,,,,,,,
14205,14205,Dressel 20,Saalburg,"Grabung 1924, Nr.2",50.271515,8.566917,|MM·CSA'[NTO],MMCSANTO,,El Tejarillo,,,,,,,,,
14222,14222,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,[P]CLODIICELI|,PCLODIICELI,,Arva,,,,,,,,,
14247,14247,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,"CEFP, sine imagine",CEFP,,La Catria,,,,,,,,,
14249,14249,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,"HER, sine imagine",HER,,,,,,,,,,,
14255,14255,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,[III]NN^IIVL',IIIENNIIVL,,huerta del río,,,,,,,,,
14268,14268,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|E''QFA^T|,EQFAT,,,,,,,,,,,
14276,14276,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|EVTICI''* & |EVETIC[HI]*,EVTICI… & EVETYCHI…,,,,,,,,,,,
14293,14293,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,LFCCVF|,LFCCVF,,,,,,,,,,,
14316,14316,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|LFC[FP],LFCFP,,Las Monjas,,,,,,,,,
14321,14321,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,"LFCCV, sine imagine",LFCCV,,Dehesilla,,,,,,,,,
14328,14328,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,"QFC, sine imagine",QFC,,Peñaflor,,,,,,,,,
14332,14332,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|Q·F·[C],QFC,,Peñaflor,,,,,,,,,
14341,14341,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|S·F'·E'|,SFE,,,,,,,,,,,
14347,14347,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|D(-)F·F|,DFF,,Arva,,,,,,,,,
14347,14347,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|D(-)F·F|,DFF,,El Tejarillo,,,,,,,,,
14372,14372,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|QF·P·P*,QFPP,,,,,,,,,,,
14390,14390,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|FOLS',FOLS,,El Sotillo,,,,,,,,,
14391,14391,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|Q·FV^L·N^IC|,QFVLNIC,,Arva,,,,,,,,,
14399,14399,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,[FGRV],FGRV,,La María,,,,,,,,,
14404,14404,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|QHR~S'[I^L],QHRSIL,,,,,,,,,,,
14413,14413,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|D·I·A'|,DIA,,Berro II,,,,,,,,,
14413,14413,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|D·I·A'|,DIA,,La María,,,,,,,,,
14431,14431,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|QI'A!F''S''|,QIAFS,,Malpica,,,,,,,,,
14439,14439,Dressel 20,Saalburg,unter dem Wehrgang,50.271515,8.566917,"QIAFS, sine imagine",QIAFS,,Malpica,,,,,,,,,
14443,14443,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|CIALB|,CIALB,,Malpica,,,,,,,,,
14457,14457,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|LIDF'IT'A|,LIDFITA,,Doña Mencía,,,,,,,,,
14482,14482,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|QIMFN|,QIMFN,,Malpica,,,,,,,,,
14483,14483,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|QIMFN|,QIMFN,,Malpica,,,,,,,,,
14484,14484,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,"QIMFN, sine imagine",QIMFN,,Malpica,,,,,,,,,
14497,14497,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,[QI]M''F!s|,QIMFS,,,,,,,,,,,
14512,14512,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|PIRP|,PIRP,,,,,,,,,,,
14519,14519,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|LISI*,LISI,,,,,,,,,,,
14525,14525,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,L'·I·T|,LIT,,,,,,,,,,,
14528,14528,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|L·I'[T],LIT,,,,,,,,,,,
14536,14536,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|ISA^FRIF|,ISAFRIF,,,,,,,,,,,
14571,14571,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,[IIIENMELISSI]/[E]TME'[LISSE],IIIVNMELISSIETMELISSE?,,Las Delicias,,,,,,,,,
14574,14574,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|I'I'[IVNMELI]SSI|/|ET[M]E[LISSE]((hedera))|,IIIVNMELISSIETMELISSE,,Las Delicias,,,,,,,,,
14583,14583,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,"IIIVNMELISSIETMELISSE, sine imagine",IIIVNMELISSIETMELISSE,,Las Delicias,,,,,,,,,
14593,14593,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,"IIIVNMELISSIETMELISSE, sine imagine",IIIVNMELISSIETMELISSE,,Las Delicias,,,,,,,,,
14610,14610,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,"GLPV, sine imagine",GLPV,,,,,,,,,,,
14618,14618,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|C·M'[MF],GMMF?,,Azanaque-Castillejo,,,,,,,,,
14619,14619,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|GM[MF],GMMF?,,Azanaque-Castillejo,,,,,,,,,
14621,14621,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,"GMMF, sine imagine",GMMF,,Azanaque-Castillejo,,,,,,,,,
14636,14636,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|QM·R|,QMR?,,,,,,,,,,,
14654,14654,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|Q'M'S'D'I'·|,QMSDI?,,,,,,,,,,,
14655,14655,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|P'·M·V|,PMV,,,,,,,,,,,
14667,14667,Dressel 20,Saalburg,Brunnen 94,50.271515,8.566917,|Q·MVMCE''R''|,QMVMCER,,,,,,,,,,,
14671,14671,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,M^Ed^IAN''[AE],MEDIANAE,,Arva,,,,,,,,,
14672,14672,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|GNAC|,GNAC,,Peñaflor,,,,,,,,,
14676,14676,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|PNN|,PNN,,Alcolea del Río,,,,,,,,,
14676,14676,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|PNN|,PNN,,Arva,,,,,,,,,
14676,14676,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|PNN|,PNN,,El Tejarillo,,,,,,,,,
14676,14676,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|PNN|,PNN,,Tostoneras,,,,,,,,,
14677,14677,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|P·NN|,PNN,,Alcolea del Río,,,,,,,,,
14677,14677,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|P·NN|,PNN,,Arva,,,,,,,,,
14677,14677,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|P·NN|,PNN,,El Tejarillo,,,,,,,,,
14677,14677,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|P·NN|,PNN,,Tostoneras,,,,,,,,,
14679,14679,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|PNN|,PNN,,Alcolea del Río,,,,,,,,,
14679,14679,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|PNN|,PNN,,Arva,,,,,,,,,
14679,14679,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|PNN|,PNN,,El Tejarillo,,,,,,,,,
14679,14679,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|PNN|,PNN,,Tostoneras,,,,,,,,,
14680,14680,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|Pnn|,PNN,,Alcolea del Río,,,,,,,,,
14680,14680,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|Pnn|,PNN,,Arva,,,,,,,,,
14680,14680,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|Pnn|,PNN,,El Tejarillo,,,,,,,,,
14680,14680,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|Pnn|,PNN,,Tostoneras,,,,,,,,,
14685,14685,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,[P]n·NA^R|,PNNAR,,Arva,,,,,,,,,
14695,14695,Dressel 20,Saalburg,Saalburg,50.271515,8.566917,|SNR|,SNR,,La Catria,,,,,,,,,
