,AmphoraIdentifier,AmphoricTypeTitle,AreaTitle,FindingPlaceTitle,FindingPlaceLatitude,FindingPlaceLongitude,FullTranscription,SimplifiedTranscription,,ProductionDateStartYear,ProductionDateEndYear,ProductionPlaceTitle,CountryTitle
,16375,Dressel 20,"Shropshire, County of",Shropshire,52.666667,-2.75,"QMR, sine imagine",QMR,,,,,United Kingdom
,15480,Dressel 20,Silchester,Silchester,51.35,-1.066667,GAVEL,GAVEL,,,,La Catria,United Kingdom
,15583,Dressel 20,Silchester,Silchester,51.35,-1.066667,[C]AN^TQ'*,CANTQ & CANTQ…,,,,,United Kingdom
,15693,Dressel 20,Silchester,Silchester,51.35,-1.066667,|B[E]LL^IC^IA^NA·P·AG[A^LEN^I],BELLICIANAPAGALENI,,,,,United Kingdom
,15738,Dressel 20,Silchester,Silchester,51.35,-1.066667,|QCCL'[E] & |QCCL',QCCLE & QCCL,,,,Las Sesenta,United Kingdom
,15741,Dressel 20,Silchester,Silchester,51.35,-1.066667,|FGFIVSF'[M],FGFIVSFM,,,,Malpica Sur,United Kingdom
,15747,Dressel 20,Silchester,Silchester,51.35,-1.066667,|LC·FP·C|,LCFPC,,,,,United Kingdom
,15769,Dressel 20,Silchester,Silchester,51.35,-1.066667,|LCM|,LCM,,,,La Catria,United Kingdom
,15770,Dressel 20,Silchester,Silchester,51.35,-1.066667,|LCM|,LCM,,,,La Catria,United Kingdom
,15828,Dressel 20,Silchester,Silchester,51.35,-1.066667,|MMCM'F|,MMCMF,,,,,United Kingdom
,15893,Dressel 20,Silchester,Silchester,51.35,-1.066667,|DEF,DEF,,,,Arva,United Kingdom
,15893,Dressel 20,Silchester,Silchester,51.35,-1.066667,|DEF,DEF,,,,El Tejarillo,United Kingdom
,15898,Dressel 20,Silchester,Silchester,51.35,-1.066667,|CEFP|,CEFP,,,,La Catria,United Kingdom
,15938,Dressel 20,Silchester,Silchester,51.35,-1.066667,-IIENN^I'[IVL],IIIENNIIVL,,,,huerta del río,United Kingdom
,15949,Dressel 20,Silchester,Silchester,51.35,-1.066667,[T]FAM'V',TFAMV?,,,,Mejía,United Kingdom
,15994,Dressel 20,Silchester,Silchester,51.35,-1.066667,|SFE|,SFE,,,,,United Kingdom
,16058,Dressel 20,Silchester,Silchester,51.35,-1.066667,|P·Q·H^E[H^E],PQHEHE,,,,La Catria,United Kingdom
,16060,Dressel 20,Silchester,Silchester,51.35,-1.066667,|P·Q·H^EF|,PQHEHE,,,,La Catria,United Kingdom
,16205,Dressel 20,Silchester,Silchester,51.35,-1.066667,|L·I·T|,LIT,,,,,United Kingdom
,16206,Dressel 20,Silchester,Silchester,51.35,-1.066667,|L·I·T|,LIT,,,,,United Kingdom
,16236,Dressel 20,Silchester,Silchester,51.35,-1.066667,"LIVNIMELISSI, sine imagine",LIVNIMELISSI,,,,Las Delicias,United Kingdom
,16270,Dressel 20,Silchester,Silchester,51.35,-1.066667,|LIVNIM+/ELIS+,LIVNIMELIS...,,,,,United Kingdom
,16271,Dressel 20,Silchester,Silchester,51.35,-1.066667,|L·IVNI·M|/|ELISSI·P'|,LIVNIMELISSIP,,,,Arva,United Kingdom
,16317,Dressel 20,Silchester,Silchester,51.35,-1.066667,|AELFO|,AELFO,,,,La Catria,United Kingdom
,16461,Dressel 20,Silchester,Silchester,51.35,-1.066667,"PNN, sine imagine",PNN,,,,Alcolea del Río,United Kingdom
,16461,Dressel 20,Silchester,Silchester,51.35,-1.066667,"PNN, sine imagine",PNN,,,,Arva,United Kingdom
,16461,Dressel 20,Silchester,Silchester,51.35,-1.066667,"PNN, sine imagine",PNN,,,,El Tejarillo,United Kingdom
,16461,Dressel 20,Silchester,Silchester,51.35,-1.066667,"PNN, sine imagine",PNN,,,,Tostoneras,United Kingdom
,16510,Dressel 20,Silchester,Silchester,51.35,-1.066667,SNR,SNR,,,,La Catria,United Kingdom
,16573,Dressel 20,Silchester,Silchester,51.35,-1.066667,+O'DV|,...ODV,,,,,United Kingdom
,16644,Dressel 20,Silchester,Silchester,51.35,-1.066667,MQFFT|,MQFFT,,,,,United Kingdom
,16671,Dressel 20,Silchester,Silchester,51.35,-1.066667,|L·Q'·S|,LQS,,,,Alcolea del Río,United Kingdom
,16672,Dressel 20,Silchester,Silchester,51.35,-1.066667,|LQS|,LQS,,,,Alcolea del Río,United Kingdom
,16673,Dressel 20,Silchester,Silchester,51.35,-1.066667,|LQS|,LQS,,,,Alcolea del Río,United Kingdom
,16678,Dressel 20,Silchester,Silchester,51.35,-1.066667,"QVINTANI, sine imagine",QVINTANI,,,,El Tejarillo,United Kingdom
,16746,Dressel 20,Silchester,Silchester,51.35,-1.066667,|P·S·AVI^T^I|,PSAVITI,,,,Las Delicias,United Kingdom
,16807,Dressel 20,Silchester,Silchester,51.35,-1.066667,|L·SS^EP^T|,LSSEPT,,,,,United Kingdom
,16911,Dressel 20,Silchester,Silchester,51.35,-1.066667,[F]SCIMN^IA^N^I,FSCIMNIANO,,,,Las Delicias,United Kingdom
,16913,Dressel 20,Silchester,Silchester,51.35,-1.066667,|F·SCIM|/|N'I'A'N'O'|,FSCIMNIANO,,,,Las Delicias,United Kingdom
,16932,Dressel 20,Silchester,Silchester,51.35,-1.066667,|F'S'C'I'M/|NIANO,FSCIMNIANO,,,,Las Delicias,United Kingdom
,16991,Dressel 20,Silchester,Silchester,51.35,-1.066667,[SI]LVESTR^I|,SILVESTRI,,,,,United Kingdom
,17063,Dressel 20,Silchester,Silchester,51.35,-1.066667,|L·V^A^L·V|,LVALVIT,,,,,United Kingdom
,17064,Dressel 20,Silchester,Silchester,51.35,-1.066667,|L·V^A^L·V[^I^T]|,LVALVIT,,,,,United Kingdom
,17074,Dressel 20,Silchester,Silchester,51.35,-1.066667,|A^R'N'A|,ARNA,,,,,United Kingdom
,17140,Dressel 20,Silchester,Silchester,51.35,-1.066667,|MS+,MS...,,,,,United Kingdom
,20458,Dressel 20,Silchester,Silchester,51.35,-1.066667,ATT[ENIAE]/CYTO[NIDIS],ATTENIAECYTONIDIS,,,,,United Kingdom
,20503,Dressel 20,Silchester,Silchester,51.35,-1.066667,|COLOBRAR'I[A]|,COLOBRARIA,,,,Alcotrista,United Kingdom
,20590,Dressel 20,Silchester,Silchester,51.35,-1.066667,|M·F·T^H^R^E|,MFTHRE,,,,,United Kingdom
,16138,Dressel 20,Sleaford,Old Sleaford,52.983333,-0.4,MIM,MIM,,,,La Catria,United Kingdom
,16138,Dressel 20,Sleaford,Old Sleaford,52.983333,-0.4,MIM,MIM,,,,Peñaflor,United Kingdom
,16323,Dressel 20,Sleaford,Sleaford,52.983333,-0.4,"MLPIG, sine imagine",MLPIG,,,,La Corregidora,United Kingdom
,15539,Dressel 20,Southampton,Southampton,50.9,-1.4,"AGRICOLAE, sine imagine",AGRICOLAE,,,,Casa de Mingaobez,United Kingdom
,15644,Dressel 20,Southampton,Southampton,50.9,-1.4,|TATIL^I·ASIA^TICI,TATILIASIATICI,,,,Adelfa,United Kingdom
,15644,Dressel 20,Southampton,Southampton,50.9,-1.4,|TATIL^I·ASIA^TICI,TATILIASIATICI,,,,Guadajoz,United Kingdom
,15644,Dressel 20,Southampton,Southampton,50.9,-1.4,|TATIL^I·ASIA^TICI,TATILIASIATICI,,,,Juan Barba,United Kingdom
,16910,Dressel 20,Southend,Southend,55.316667,-5.633333,|F'SCIMN^IA^N^I,FSCIMNIANO,,,,Las Delicias,United Kingdom
,16989,Dressel 20,Southend,Southend,55.316667,-5.633333,|SILVES'T'R'I',SILVESTRI,,,,,United Kingdom
,15700,Dressel 20,South Shields,South Shields,54.987778,-1.421389,|BVR|,BVR,,,,,United Kingdom
,15771,Dressel 20,South Shields,1966/1967,54.987778,-1.421389,|LCM|,LCM,,140,190,La Catria,United Kingdom
,15874,Dressel 20,South Shields,1966/1967,54.987778,-1.421389,[PCL]OD^IICE[LI],PCLODIICELI,,110,150,Arva,United Kingdom
,15878,Dressel 20,South Shields,South Shields,54.987778,-1.421389,|C'O''L''O'BRAR'IA'|,COLOBRARIA,,,,Alcotrista,United Kingdom
,16113,Dressel 20,South Shields,South Shields,54.987778,-1.421389,|CI((palma))B|,CIB,,,,Peñaflor,United Kingdom
,16255,Dressel 20,South Shields,South Shields,54.987778,-1.421389,|L·IVNI·M'|/|EL'I[SSI·P],LIVNIMELISSIP,,,,Arva,United Kingdom
,16371,Dressel 20,South Shields,South Shields,54.987778,-1.421389,|MMR''[-]|,MMR,,,,,United Kingdom
,16457,Dressel 20,South Shields,South Shields,54.987778,-1.421389,"PNI, sine imagine",PNI,,,,,United Kingdom
,16609,Dressel 20,South Shields,South Shields,54.987778,-1.421389,|QPPH^RYXI|,QPPHRYXI,,100,150,,United Kingdom
,17026,Dressel 20,South Shields,South Shields,54.987778,-1.421389,|C·V[F]*,CVF,,,,,United Kingdom
,17124,Dressel 20,South Shields,South Shields,54.987778,-1.421389,|F''C+,FC...,,,,,United Kingdom
,17169,Dressel 20,South Shields,South Shields,54.987778,-1.421389,+A(-)|,...A,,,,,United Kingdom
,15471,Dressel 20,Southwark,Southwark,51.5,-0.083333,|M·A·R|,MAR,,120,200,Azanaque-Castillejo,United Kingdom
,15643,Dressel 20,Southwark,Southwark,51.5,-0.083333,|ARVA|/|SALS|,ARVASALS,,,,,United Kingdom
,15686,Dressel 20,Southwark,Southwark,51.5,-0.083333,|A'RAXIF'+,ARAXIF,,,,Malpica Sur,United Kingdom
,15783,Dressel 20,Southwark,Southwark,51.5,-0.083333,|Q·C·R|,QCR,,69,96,Sevilla,United Kingdom
,15837,Dressel 20,Southwark,Southwark,51.5,-0.083333,|C·A^{LP}V^RN^I^A·B|,CALPVRNIAB,,,,Madre Vieja II,United Kingdom
,15854,Dressel 20,Southwark,Southwark,51.5,-0.083333,|CELSI|,CELSI,,,,Cerro de los Pesebres,United Kingdom
,16059,Dressel 20,Southwark,Southwark,51.5,-0.083333,|P·Q·H^E·H^E|,PQHEHE,,,,La Catria,United Kingdom
,16142,Dressel 20,Southwark,Southwark,51.5,-0.083333,|M·I·M+,MIM...,,69,96,La Catria,United Kingdom
,16142,Dressel 20,Southwark,Southwark,51.5,-0.083333,|M·I·M+,MIM...,,69,96,Peñaflor,United Kingdom
,16424,Dressel 20,Southwark,Southwark,51.5,-0.083333,|C·M^A^R·SI^L|,CMARISIL,,,,El Temple,United Kingdom
,16944,Dressel 20,Southwark,Southwark,51.5,-0.083333,|CSE^M^PPOLYCL,CSEMPOLYCL,,69,96,,United Kingdom
,17016,Dressel 20,Southwark,Southwark,51.5,-0.083333,[L·V·A·+,LVA,,,,Dehesa de Arriba,United Kingdom
,17062,Dressel 20,Southwark,Southwark,51.5,-0.083333,|L·V^A^L^EV^I^T|,LVALEVIT,,,,,United Kingdom
,17177,Dressel 20,Southwark,Southwark,51.5,-0.083333,+A^N^O|,...ANO,,90,110,,United Kingdom
,15861,Dressel 20,Staines,Staines,51.433333,-0.516667,|MCLSH|,MCLSH,,,,,United Kingdom
,15436,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,*SAL'S'E*,...SALSE...,,,,,United Kingdom
,15443,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,SAM[I]S|,SAMIS,,,,,United Kingdom
,15619,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|LA^N^TSVR^I|,LANTSVRI,,,,,United Kingdom
,15624,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|CA·P^A+ & |CA·P^N+,CAPA... & CAPN...,,260,270,,United Kingdom
,15648,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|TATIL^I·ASI*,TATILIASI,,,,,United Kingdom
,15664,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|P·A^T^V* & P·T^M,PATV & PTM,,75,85,,United Kingdom
,15725,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|Q·C·C|,QCC,,,,Las Sesenta,United Kingdom
,15736,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|Q·C·C·I''&L''|,QCCI,,,,,United Kingdom
,15761,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|ICI|,ICI,,101,200,,United Kingdom
,15787,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|QCR|,QCR,,,,Sevilla,United Kingdom
,15821,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,*M''M~CS*,MMCS,,,,,United Kingdom
,15910,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,FIgE''D''+,FIGED...,,,,,United Kingdom
,15948,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|QfA|,QFA,,,,Arva,United Kingdom
,15950,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,Q'F''A^T|,QFAT,,,,,United Kingdom
,15977,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|LFC[R]E'SCCVFP|,LFCESCCVFP,,,,,United Kingdom
,15978,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,L·FC(C%)(C%)ESCC(%?)FP],LFCCCRESCCFI,,,,,United Kingdom
,15980,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,MF'...,MF...,,,,,United Kingdom
,15982,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,QF'·C|,QFC,,150,150,Peñaflor,United Kingdom
,15985,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|Q·F''C''*,QFC,,,,Peñaflor,United Kingdom
,16079,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|D·I·A|,DIA,,,,Berro II,United Kingdom
,16079,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|D·I·A|,DIA,,,,La María,United Kingdom
,16080,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|D·I·A|,DIA,,,,Berro II,United Kingdom
,16080,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|D·I·A|,DIA,,,,La María,United Kingdom
,16091,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|QIAF'+,QIAF...,,140,160,,United Kingdom
,16121,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,LIDFI[TA],LIDFITA,,,,Doña Mencía,United Kingdom
,16157,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,{Q·}·IM*,QIMF...,,,,El Judío,United Kingdom
,16207,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|L'·I·T|,LIT,,,,,United Kingdom
,16221,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|·IV^LIA^N^T'C'R'I'|,IVLIANTCRI,,69,117,,United Kingdom
,16254,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|L'·IVN[I]M|/|ELISSI·P|,LIVNIMELISSIP,,69,96,Arva,United Kingdom
,16272,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|LIVNI·M|/|ELISSI·P|,LIVNIMELISSIP,,,,Arva,United Kingdom
,16286,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|IIIVN·M^ELISSI/E'TMELISSE[((hedera))],IIIVNMELISSIETMELISSE,,,,Las Delicias,United Kingdom
,16288,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|IIIVN^I·M^ELISS|/|ETM'E''L''I''S''S''E''|,IIIVNIMELISSIETMELISSE,,,,Itálica,United Kingdom
,16297,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|III^VN^IM^EL'I'S'S'I+/|ET'MEL'IISSE'+,IIIVNIMELISSI...ETMELISSE...,,,,Itálica,United Kingdom
,16304,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,[T]ALFM|,TALFM,,,,,United Kingdom
,16305,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|M·L·F'[-]N''|,MLFN,,,,,United Kingdom
,16341,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|LIC[I]S'PE[C]|/|F'[CPM],LICISPECFCPM (LICISPECFKPM),,,,Villar Tesoro,United Kingdom
,16347,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|L''·M''·[A]|,LMA,,,,,United Kingdom
,16379,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,QMR|,QMR,,,,,United Kingdom
,16393,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,QMR|,QMR,,,,,United Kingdom
,16498,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,"SNR, sine imagine",SNR,,,,La Catria,United Kingdom
,16509,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|SN'R'|,SNR,,,,La Catria,United Kingdom
,16518,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|SNT'E|,SNTE,,,,,United Kingdom
,16552,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|DOMS|,DOMS,,,,Alcolea del Río,United Kingdom
,16591,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|APCO|,APCO,,220,255,La María,United Kingdom
,16595,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|MPFFIN^ES|,MPFFINES,,150,200,,United Kingdom
,16600,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|AP·M'|,APM,,130,145,El Marchante,United Kingdom
,16615,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|OPR!V!I!,OPRVI,,,,,United Kingdom
,16674,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|L·Q·S|,LQS,,,,Alcolea del Río,United Kingdom
,16685,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|GR~AD~OS|,GRADOS,,,,Manuel Nieto,United Kingdom
,16774,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|FIGLIN·ACIR'CI|/|M·S·MAV''[RIANI]|,FIGILNACIRGIMSMA…,,,,,United Kingdom
,16783,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|MS[P]|,MS...,,,,,United Kingdom
,16796,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|Q·S·P''|,QSP,,,,,United Kingdom
,16816,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|S'A^E[--]NB|,SAE…NB,,,,,United Kingdom
,16823,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|S[NN&A]|,S… & SA,,,,,United Kingdom
,16826,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,[S]A^EN·A|,SAENA,,150,150,,United Kingdom
,16827,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,A^EN·|,...AEN,,,,,United Kingdom
,16861,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|[S<A]XOFERRE'[O],SAXOFERREO,,,,Arva,United Kingdom
,16861,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|[S<A]XOFERRE'[O],SAXOFERREO,,,,Huerta de Belén,United Kingdom
,16924,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,[FS]CIM/N'IAN'O|,FSCIMNIANO,,,,Las Delicias,United Kingdom
,16933,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|F[SCIM]/|NI[ANO],FSCIMNIANO,,,,Las Delicias,United Kingdom
,16971,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|P'OLY&ICLITI|,POLYCLITI,,,,,United Kingdom
,16972,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|POLYCLI''T''I''|,POLYCLITI,,,,,United Kingdom
,16993,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,ST^ATA^N^IENSA|,STATIANIENSA,,,,Tarancón,United Kingdom
,17012,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,+V·V·+,...VV...,,,,,United Kingdom
,17065,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|L·VAR^ION^IS|,LVARIONIS,,,,,United Kingdom
,17109,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|AP·I&M''|,API & APM,,145,155,,United Kingdom
,17115,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,*C''+,...C...,,,,,United Kingdom
,17116,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|C+,C...,,,,,United Kingdom
,17118,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|C·+,C...A,,,,,United Kingdom
,17137,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,+MA+,...MA...,,,,,United Kingdom
,17172,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,#¿NOMBRE?,…AC,,,,,United Kingdom
,17176,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,*A^EN·A|,...AENA,,,,,United Kingdom
,32498,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|NI'+,NI…,,,,,United Kingdom
,32498,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|OF'+,OF…,,,,,United Kingdom
,32499,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|V^A^L·FA^VS|,VALFAVS,,,,,United Kingdom
,37019,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,"ALFO, sine imagine",ALFO,,,,La Catria,United Kingdom
,16650,Dressel 20,Stanwix,Stanwix,54.9,-2.933333,"LQS, sine imagine",LQS,,,,Alcolea del Río,United Kingdom
,16117,Dressel 20,Stoke Prior,Stoke Prior,52.2,-2.7,"QICSEG, sine imagine",QICSEG,,,,Malpica,United Kingdom
,15945,Dressel 20,Strood,Strood,51.383333,0.5,|T·F·A|,TFA,,,,,United Kingdom
,16196,Dressel 20,Sturry,Sturry,51.283333,1.116667,"LIT, sine imagine",LIT,,,,,United Kingdom
,15543,Dressel 20,Tayside,Strageath,56.416667,-3.533333,|AGRIC~OL',AGRICOL,,101,200,,United Kingdom
,16040,Dressel 20,Tayside,Strageath,56.416667,-3.533333,M'F'E'LICIS,MFELICIS,,101,200,,United Kingdom
,16512,Dressel 20,Tayside,Strageath,56.416667,-3.533333,|SNR|,SNR,,,,La Catria,United Kingdom
,16819,Dressel 20,Tayside,Strageath,56.416667,-3.533333,|R[O]SA^EN[I]|,ROSAENI,,,,,United Kingdom
,17008,Dressel 20,Tayside,Strageath,56.416667,-3.533333,|C·TYC·,CTYC,,101,200,La Graja,United Kingdom
,17145,Dressel 20,Tayside,Strageath,56.416667,-3.533333,|PO+,PO...,,,,,United Kingdom
,17152,Dressel 20,Tayside,Strageath,56.416667,-3.533333,|Q+,Q...,,,,,United Kingdom
,16882,Dressel 20,Toft Newton,Toft Newton,53.366667,-0.433333,"FSCIMNIANO, sine imagine",FSCIMNIANO,,,,Las Delicias,United Kingdom
,17134,Dressel 20,Topsham,Topsham,50.683333,-3.45,|LVA^N| & |LVA^V|,LVAN & LVAV,,55,75,,United Kingdom
,16462,Dressel 20,Tutbury,Tutbury Castle,52.85,-1.683333,"PNN, sine imagine",PNN,,,,Alcolea del Río,United Kingdom
,16462,Dressel 20,Tutbury,Tutbury Castle,52.85,-1.683333,"PNN, sine imagine",PNN,,,,Arva,United Kingdom
,16462,Dressel 20,Tutbury,Tutbury Castle,52.85,-1.683333,"PNN, sine imagine",PNN,,,,El Tejarillo,United Kingdom
,16462,Dressel 20,Tutbury,Tutbury Castle,52.85,-1.683333,"PNN, sine imagine",PNN,,,,Tostoneras,United Kingdom
,15674,Dressel 20,Uplyme,Holcombe,50.733333,-2.966667,"CAVFL, sine imagine",CAVFL,,,,,United Kingdom
,15807,Dressel 20,Usk,Usk,51.7025,-2.904167,"MMCS, sine imagine",MMCS,,,,,United Kingdom
,16636,Dressel 20,Usk,Usk,51.7025,-2.904167,"PROCVLINI, sine imagine",PROCVLINI,,,,Alcolea del Río,United Kingdom
,16696,Dressel 20,Usk,Usk,51.7025,-2.904167,"RIVESRM, sine imagine",RIVESRM,,,,,United Kingdom
,16834,Dressel 20,Usk,Usk,51.7025,-2.904167,"SATVRNINI, sine imagine",SATVRNINI,,,,,United Kingdom
,33421,Dressel 20,Wakefield,"Goodenough's Bakey, context 007",53.716667,-1.35,|MS^EM^PH^EL'|,MSEMPHEL,,101,300,,United Kingdom
,17018,Dressel 20,Walton le Dale,Walton le Dale,53.733333,-2.666667,"FVCRM, sine imagine",FVCRM,,,,,United Kingdom
,15426,Dressel 20,Warrington,Warrington,53.383333,-2.6,|L·A·L|,LAL,,,,Las Valbuenas,United Kingdom
,15426,Dressel 20,Warrington,Warrington,53.383333,-2.6,|L·A·L|,LAL,,,,Tarancón,United Kingdom
,15429,Dressel 20,Warrington,Warrington,53.383333,-2.6,|L·A·*,LA,,,,,United Kingdom
,15649,Dressel 20,Warrington,Warrington,53.383333,-2.6,|TA^T^I'L+,TATIL,,,,,United Kingdom
,15716,Dressel 20,Warrington,Warrington,53.383333,-2.6,|·M·C|,MCC,,,,Cerro de los Pesebres,United Kingdom
,15716,Dressel 20,Warrington,Warrington,53.383333,-2.6,|·M·C|,MCC,,,,Madueño,United Kingdom
,15873,Dressel 20,Warrington,Warrington,53.383333,-2.6,|PCI+,PCI...,,,,,United Kingdom
,16129,Dressel 20,Warrington,Warrington,53.383333,-2.6,|M·I·M|,MIM,,,,La Catria,United Kingdom
,16129,Dressel 20,Warrington,Warrington,53.383333,-2.6,|M·I·M|,MIM,,,,Peñaflor,United Kingdom
,16324,Dressel 20,Warrington,Warrington,53.383333,-2.6,|ML·P·IG|,MLPIG,,,,La Corregidora,United Kingdom
,16340,Dressel 20,Warrington,Warrington,53.383333,-2.6,|LICISPEC|/|F''(-)C''+ & |LICISPEC|/|F''(-)K''+,LICISPECFCPM & LICISPECFKPM,,,,Villar Tesoro,United Kingdom
,16435,Dressel 20,Warrington,Warrington,53.383333,-2.6,|IIIMIN''*/|ICIOR*,IIIMINICIOR,,,,Arva,United Kingdom
,16451,Dressel 20,Warrington,Warrington,53.383333,-2.6,|AN·+,AN...,,,,,United Kingdom
,16597,Dressel 20,Warrington,Warrington,53.383333,-2.6,|A·P·H|,APH,,,,El Marchante,United Kingdom
,16610,Dressel 20,Warrington,Warrington,53.383333,-2.6,|QP·PH^RY|,QPPHRY,,,,,United Kingdom
,16757,Dressel 20,Warrington,Warrington,53.383333,-2.6,|C·s·L'|,CSL,,,,,United Kingdom
,16829,Dressel 20,Warrington,Warrington,53.383333,-2.6,"QSASER, sine imagine",QSASER,,,,,United Kingdom
,17131,Dressel 20,Warrington,Warrington,53.383333,-2.6,|LL·V+,LLV...,,,,,United Kingdom
