,AmphoraIdentifier,AmphoricTypeTitle,AreaTitle,,FindingPlaceLatitude,FindingPlaceLongitude,FullTranscription,SimplifiedTranscription,,,,,,,
,14439,Dressel 20,Saalburg,,50.271515,8.566917,"QIAFS, sine imagine",QIAFS,,,,,,,
,14443,Dressel 20,Saalburg,,50.271515,8.566917,|CIALB|,CIALB,,,,,,,
,14457,Dressel 20,Saalburg,,50.271515,8.566917,|LIDF'IT'A|,LIDFITA,,,,,,,
,14482,Dressel 20,Saalburg,,50.271515,8.566917,|QIMFN|,QIMFN,,,,,,,
,14483,Dressel 20,Saalburg,,50.271515,8.566917,|QIMFN|,QIMFN,,,,,,,
,14484,Dressel 20,Saalburg,,50.271515,8.566917,"QIMFN, sine imagine",QIMFN,,,,,,,
,14497,Dressel 20,Saalburg,,50.271515,8.566917,[QI]M''F!s|,QIMFS,,,,,,,
,14512,Dressel 20,Saalburg,,50.271515,8.566917,|PIRP|,PIRP,,,,,,,
,14519,Dressel 20,Saalburg,,50.271515,8.566917,|LISI*,LISI,,,,,,,
,14525,Dressel 20,Saalburg,,50.271515,8.566917,L'·I·T|,LIT,,,,,,,
,14528,Dressel 20,Saalburg,,50.271515,8.566917,|L·I'[T],LIT,,,,,,,
,14536,Dressel 20,Saalburg,,50.271515,8.566917,|ISA^FRIF|,ISAFRIF,,,,,,,
,14571,Dressel 20,Saalburg,,50.271515,8.566917,[IIIENMELISSI]/[E]TME'[LISSE],IIIVNMELISSIETMELISSE?,,,,,,,
,14574,Dressel 20,Saalburg,,50.271515,8.566917,|I'I'[IVNMELI]SSI|/|ET[M]E[LISSE]((hedera))|,IIIVNMELISSIETMELISSE,,,,,,,
,14583,Dressel 20,Saalburg,,50.271515,8.566917,"IIIVNMELISSIETMELISSE, sine imagine",IIIVNMELISSIETMELISSE,,,,,,,
,14593,Dressel 20,Saalburg,,50.271515,8.566917,"IIIVNMELISSIETMELISSE, sine imagine",IIIVNMELISSIETMELISSE,,,,,,,
,14610,Dressel 20,Saalburg,,50.271515,8.566917,"GLPV, sine imagine",GLPV,,,,,,,
,14618,Dressel 20,Saalburg,,50.271515,8.566917,|C·M'[MF],GMMF?,,,,,,,
,14619,Dressel 20,Saalburg,,50.271515,8.566917,|GM[MF],GMMF?,,,,,,,
,14621,Dressel 20,Saalburg,,50.271515,8.566917,"GMMF, sine imagine",GMMF,,,,,,,
,14636,Dressel 20,Saalburg,,50.271515,8.566917,|QM·R|,QMR?,,,,,,,
,14654,Dressel 20,Saalburg,,50.271515,8.566917,|Q'M'S'D'I'·|,QMSDI?,,,,,,,
,14655,Dressel 20,Saalburg,,50.271515,8.566917,|P'·M·V|,PMV,,,,,,,
,14667,Dressel 20,Saalburg,,50.271515,8.566917,|Q·MVMCE''R''|,QMVMCER,,,,,,,
,14671,Dressel 20,Saalburg,,50.271515,8.566917,M^Ed^IAN''[AE],MEDIANAE,,,,,,,
,14672,Dressel 20,Saalburg,,50.271515,8.566917,|GNAC|,GNAC,,,,,,,
,14676,Dressel 20,Saalburg,,50.271515,8.566917,|PNN|,PNN,,,,,,,
,14676,Dressel 20,Saalburg,,50.271515,8.566917,|PNN|,PNN,,,,,,,
,14676,Dressel 20,Saalburg,,50.271515,8.566917,|PNN|,PNN,,,,,,,
,14676,Dressel 20,Saalburg,,50.271515,8.566917,|PNN|,PNN,,,,,,,
,14677,Dressel 20,Saalburg,,50.271515,8.566917,|P·NN|,PNN,,,,,,,
,14677,Dressel 20,Saalburg,,50.271515,8.566917,|P·NN|,PNN,,,,,,,
,14677,Dressel 20,Saalburg,,50.271515,8.566917,|P·NN|,PNN,,,,,,,
,14677,Dressel 20,Saalburg,,50.271515,8.566917,|P·NN|,PNN,,,,,,,
,14679,Dressel 20,Saalburg,,50.271515,8.566917,|PNN|,PNN,,,,,,,
,14679,Dressel 20,Saalburg,,50.271515,8.566917,|PNN|,PNN,,,,,,,
,14679,Dressel 20,Saalburg,,50.271515,8.566917,|PNN|,PNN,,,,,,,
,14679,Dressel 20,Saalburg,,50.271515,8.566917,|PNN|,PNN,,,,,,,
,14680,Dressel 20,Saalburg,,50.271515,8.566917,|Pnn|,PNN,,,,,,,
,14680,Dressel 20,Saalburg,,50.271515,8.566917,|Pnn|,PNN,,,,,,,
,14680,Dressel 20,Saalburg,,50.271515,8.566917,|Pnn|,PNN,,,,,,,
,14680,Dressel 20,Saalburg,,50.271515,8.566917,|Pnn|,PNN,,,,,,,
,14685,Dressel 20,Saalburg,,50.271515,8.566917,[P]n·NA^R|,PNNAR,,,,,,,
,14695,Dressel 20,Saalburg,,50.271515,8.566917,|SNR|,SNR,,,,,,,
,14696,Dressel 20,Saalburg,,50.271515,8.566917,|SNR|,SNR,,,,,,,
,14699,Dressel 20,Saalburg,,50.271515,8.566917,|S·N·R|,SNR,,,,,,,
,14700,Dressel 20,Saalburg,,50.271515,8.566917,|S·N·R|,SNR,,,,,,,
,14704,Dressel 20,Saalburg,,50.271515,8.566917,"SNR, sine imagine",SNR,,,,,,,
,14706,Dressel 20,Saalburg,,50.271515,8.566917,|PNSI|,PNSI,,,,,,,
,14709,Dressel 20,Saalburg,,50.271515,8.566917,|DOM'[S],DOMS,,,,,,,
,14713,Dressel 20,Saalburg,,50.271515,8.566917,|DOMS|,DOMS,,,,,,,
,14715,Dressel 20,Saalburg,,50.271515,8.566917,|DOMS|,DOMS,,,,,,,
,14717,Dressel 20,Saalburg,,50.271515,8.566917,DOMS,DOMS,,,,,,,
,14745,Dressel 20,Saalburg,,50.271515,8.566917,"PPAC, sine imagine",PPAC,,,,,,,
,14749,Dressel 20,Saalburg,,50.271515,8.566917,|AP(-)((amphora))CO|,APCO,,,,,,,
,14754,Dressel 20,Saalburg,,50.271515,8.566917,|LPCHFIL'I*,LPCHFILI,,,,,,,
,14756,Dressel 20,Saalburg,,50.271515,8.566917,|L·PF'| & |L·PE'|,LPF & LPE,,,,,,,
,14762,Dressel 20,Saalburg,,50.271515,8.566917,M'PM|,MPM,,,,,,,
,14771,Dressel 20,Saalburg,,50.271515,8.566917,"APP, sine imagine",APP,,,,,,,
,14777,Dressel 20,Saalburg,,50.271515,8.566917,"[P]M·PS'|, bis impressum est",PMPS,,,,,,,
,14790,Dressel 20,Saalburg,,50.271515,8.566917,|AQFVA|,AQFVA,,,,,,,
,14797,Dressel 20,Saalburg,,50.271515,8.566917,|L·Q·S|,LQS,,,,,,,
,14798,Dressel 20,Saalburg,,50.271515,8.566917,|L·Q·S|,LQS,,,,,,,
,14817,Dressel 20,Saalburg,,50.271515,8.566917,|LQSK|,LQSK,,,,,,,
,14820,Dressel 20,Saalburg,,50.271515,8.566917,|L·Q·S',LQS...,,,,,,,
,14821,Dressel 20,Saalburg,,50.271515,8.566917,"LQS, sine imagine",LQS,,,,,,,
,14829,Dressel 20,Saalburg,,50.271515,8.566917,|L·RC·A·R·PS|,LRCARPS,,,,,,,
,14866,Dressel 20,Saalburg,,50.271515,8.566917,|MSP|,MSP,,,,,,,
,14867,Dressel 20,Saalburg,,50.271515,8.566917,|MSP|,MSP,,,,,,,
,14912,Dressel 20,Saalburg,,50.271515,8.566917,|SAXOFER[RI],SAXOFERRI,,,,,,,
,14913,Dressel 20,Saalburg,,50.271515,8.566917,|S'AXOF[ERRI],SAXOFERRI,,,,,,,
,14914,Dressel 20,Saalburg,,50.271515,8.566917,|[SAX]OFER[RI],SAXOFERRI,,,,,,,
,14926,Dressel 20,Saalburg,,50.271515,8.566917,S'CALENSIS|,SCALENSIS,,,,,,,
,14927,Dressel 20,Saalburg,,50.271515,8.566917,|SCAL'E''N'S'I'S'P''|,SCALENSISP,,,,,,,
,14948,Dressel 20,Saalburg,,50.271515,8.566917,[L]T''S'T'R((palma))|,LTSTR,,,,,,,
,20528,Dressel 20,Saalburg,,50.271515,8.566917,[FELIC·],FELIC,,,,,,,
,28055,Dressel 20,Saalburg,,50.271515,8.566917,|Q''·C''·C''F''|,QCCF,,,,,,,
,5589,Dressel 20,Salchenried,,47.724101,10.723349,|QIMF|,QIMF,,,,,,,
,11987,Dressel 20,Schwaigern,,49.144939,9.055253,|QIA!'F'S'|,QIAFS?,,,,,,,
,14989,Dressel 20,Speyer,,49.320833,8.431111,"VIRG, sine imagine",VIRG,,,,,,,
,11972,Dressel 20,Stettfeld,,49.181848,8.645571,|CAFFM|,CAEFFM,,,,,,,
,13982,Dressel 20,Stockstadt am Main,,49.975833,9.063797,|CAS*,CAS...,,,,,,,
,14005,Dressel 20,Stockstadt am Main,,49.975833,9.063797,|FA'L'B'·LIC|,FALBLIC,,,,,,,
,14265,Dressel 20,Stockstadt am Main,,49.975833,9.063797,|IIIENN^IIV^L',IIIENNIIVL,,,,,,,
,14305,Dressel 20,Stockstadt am Main,,49.975833,9.063797,[LFC]CVFM|,LFCCVFCM,,,,,,,
,14411,Dressel 20,Stockstadt am Main,,49.975833,9.063797,|C·I·A|,CIA,,,,,,,
,14487,Dressel 20,Stockstadt am Main,,49.975833,9.063797,|QIMFN|,QIMFN,,,,,,,
,14504,Dressel 20,Stockstadt am Main,,49.975833,9.063797,|QIMFS|,QIMFS,,,,,,,
,14511,Dressel 20,Stockstadt am Main,,49.975833,9.063797,|C·I·R|,CIR,,,,,,,
,14600,Dressel 20,Stockstadt am Main,,49.975833,9.063797,|A·L·FO''|,ALFO,,,,,,,
,14601,Dressel 20,Stockstadt am Main,,49.975833,9.063797,|A·L·F[O],ALFO,,,,,,,
,14639,Dressel 20,Stockstadt am Main,,49.975833,9.063797,|QMR|,QMR,,,,,,,
,14719,Dressel 20,Stockstadt am Main,,49.975833,9.063797,|DOMS|,DOMS,,,,,,,
,14734,Dressel 20,Stockstadt am Main,,49.975833,9.063797,|CO^RCLE|,CORCLE,,,,,,,
,14772,Dressel 20,Stockstadt am Main,,49.975833,9.063797,|Q·P·PH^RYXI',QPPHRYXI,,,,,,,
,14865,Dressel 20,Stockstadt am Main,,49.975833,9.063797,|·MsP|,MSP,,,,,,,
,14406,Dressel 20,Stolberg,,50.77368,6.225952,"HISPSAENI, sine imagine",HISPSAENI,,,,,,,
,14572,Dressel 20,Stolberg,,50.77368,6.225952,"IIIVNMELISSIETMELISSE, sine imagine",IIIVNMELISSIETMELISSE,,,,,,,
,14016,Dressel 20,Straubing,,48.881259,12.573853,|C'A'N^TON^IQ'VI^ET[I],CANTONIQVIETI?,,,,,,,
,14091,Dressel 20,Straubing,,48.881259,12.573853,|ACI'R'G'I'F'|,ACIRGIF,,,,,,,
,14193,Dressel 20,Straubing,,48.881259,12.573853,QCR|,QCR...,,,,,,,
,14753,Dressel 20,Straubing,,48.881259,12.573853,AP((amphora))NI',APNI?,,,,,,,
,14805,Dressel 20,Straubing,,48.881259,12.573853,|L·Q·S|,LQS,,,,,,,
,14011,Dressel 20,Sttutgart-Bad Cannstatt,,48.782343,9.180819,|PA^N^R^VF|,PANRVF,,,,,,,
,14128,Dressel 20,Sttutgart-Bad Cannstatt,,48.782343,9.180819,|MCC|,MCC,,,,,,,
,14128,Dressel 20,Sttutgart-Bad Cannstatt,,48.782343,9.180819,|MCC|,MCC,,,,,,,
,14324,Dressel 20,Sttutgart-Bad Cannstatt,,48.782343,9.180819,"LFCCVCAT, sine imagine",LFCCVCAT,,,,,,,
,14324,Dressel 20,Sttutgart-Bad Cannstatt,,48.782343,9.180819,"LFCCVCAT, sine imagine",LFCCVCAT,,,,,,,
,14336,Dressel 20,Sttutgart-Bad Cannstatt,,48.782343,9.180819,|M'F''C'T^L|,MFCTL,,,,,,,
,14521,Dressel 20,Sttutgart-Bad Cannstatt,,48.782343,9.180819,|L'·[I]·T|,LIT,,,,,,,
,13937,Dressel 20,Stuttgart,,48.782343,9.180819,[L·A·AL],LAAL,,,,,,,
,13988,Dressel 20,Stuttgart,,48.782343,9.180819,|L·AEL|,LAEL,,,,,,,
,14481,Dressel 20,Stuttgart,,48.782343,9.180819,|((hedera))Q((hedera))I(hedera))M^F|,QIMF,,,,,,,
,14881,Dressel 20,Stuttgart,,48.782343,9.180819,|CS·A^N''^T''F'',CSANTF,,,,,,,
,13943,Dressel 20,Sulz am Neckar,,48.364013,8.636449,|G·A·F|,GAF,,,,,,,
,14014,Dressel 20,Sulz am Neckar,,48.364013,8.636449,|MM^A^N^ISA^T^V^RN^I[NI],MANNISATVRNINI,,,,,,,
,14362,Dressel 20,Theilenhofen,,49.083333,11.85,|S·F·[F]|,SFF,,,,,,,
,14627,Dressel 20,Theilenhofen,,49.083333,11.85,|Q]M'MCE'R|,QMMCER,,,,,,,
,13948,Dressel 20,Trier,,49.75979,6.636628,"CAFFM, sine imagine",CAFFM,,,,,,,
,14192,Dressel 20,Trier,,49.75979,6.636628,"QCR, sine imagine",QCR,,,,,,,
,14221,Dressel 20,Trier,,49.75979,6.636628,"IICAMILIMELISSI, sine imagine",IICAMILIMELISSI,,,,,,,
,14221,Dressel 20,Trier,,49.75979,6.636628,"IICAMILIMELISSI, sine imagine",IICAMILIMELISSI,,,,,,,
,14252,Dressel 20,Trier,,49.75979,6.636628,|IIIENN^IIV[L],IIIENNIIVL,,,,,,,
,14259,Dressel 20,Trier,,49.75979,6.636628,"IIIENNIIVL, sine imagine",IIIENNIIVL,,,,,,,
,14283,Dressel 20,Trier,,49.75979,6.636628,"LFC, sine imagine",LFC,,,,,,,
,14287,Dressel 20,Trier,,49.75979,6.636628,"LFCCOL, sine imagine",LFCCOL,,,,,,,
,14334,Dressel 20,Trier,,49.75979,6.636628,"QFC, sine imagine",QFC,,,,,,,
,14409,Dressel 20,Trier,,49.75979,6.636628,"HISPSAENI, sine imagine",HISPSAENI,,,,,,,
,14426,Dressel 20,Trier,,49.75979,6.636628,"QIAFS, sine imagine",QIAFS,,,,,,,
,14427,Dressel 20,Trier,,49.75979,6.636628,"QIAFS, sine imagine",QIAFS,,,,,,,
,14562,Dressel 20,Trier,,49.75979,6.636628,"LIVNIMELISSI, sine imagine",LIVNIMELISSI,,,,,,,
,14608,Dressel 20,Trier,,49.75979,6.636628,"CLMFF, sine imagine",CLMFF,,,,,,,
,14608,Dressel 20,Trier,,49.75979,6.636628,"VRSI, sine imagine",VRSI,,,,,,,
,14722,Dressel 20,Trier,,49.75979,6.636628,"DOMS, sine imagine",DOMS,,,,,,,
,14722,Dressel 20,Trier,,49.75979,6.636628,"LQS, sine imagine",LQS,,,,,,,
,14725,Dressel 20,Trier,,49.75979,6.636628,"DOMS, sine imagine",DOMS,,,,,,,
,14806,Dressel 20,Trier,,49.75979,6.636628,"LQS, sine imagine",LQS,,,,,,,
,14985,Dressel 20,Trier,,49.75979,6.636628,"VIRGIN, sine imagine",VIRGIN,,,,,,,
,11975,Dressel 20,Unterkirchberg,,48.339204,10.003041,[C]A^N^TON^IQVI[ETI],CANTONIQVIETI,,,,,,,
,11981,Dressel 20,Unterkirchberg,,48.339204,10.003041,Q'CR|,QCR,,,,,,,
,11991,Dressel 20,Unterkirchberg,,48.339204,10.003041,[SE]X·IV^L^IRV'[F],SEXIVLRVF,,,,,,,
,12015,Dressel 20,Unterkirchberg,,48.339204,10.003041,|SA[-]N|,SA...N,,,,,,,
,11999,Dressel 20,Waldmössingen,,48.268117,8.485057,PMsS|,PMSS (PMZS),,,,,,,
,11982,Dressel 20,Walheim,,49.012683,9.151124,|MM{C^S·}·A^N^T^O<|,MMCSANTO,,,,,,,
,11983,Dressel 20,Walheim,,49.012683,9.151124,|I'I'E'N'N'I'I'V'L'((palma)),IIIENNIIVL,,,,,,,
,11998,Dressel 20,Walheim,,49.012683,9.151124,|PM·V|,PMV,,,,,,,
,12001,Dressel 20,Walheim,,49.012683,9.151124,|PN+,PN...,,,,,,,
,14425,Dressel 20,Walheim,,49.012683,9.151124,|LAS|,LAS,,,,,,,
,14425,Dressel 20,Walheim,,49.012683,9.151124,|QIAFS|,QIAFS,,,,,,,
,14594,Dressel 20,Walheim,,49.012683,9.151124,|IIIVN^I·ME'L'I'SSI|/|E'T'M'[ELISS]E'|,IIIVNMELISSIETMELISSE,,,,,,,
,27095,Dressel 20,Walheim,,49.012683,9.151124,|L'A''N'·*,L'A''N…,,,,,,,
,27096,Dressel 20,Walheim,,49.012683,9.151124,+CCA+,…CCA…,,,,,,,
,27097,Dressel 20,Walheim,,49.012683,9.151124,|QF·,QFC…,,,,,,,
,27098,Dressel 20,Walheim,,49.012683,9.151124,|M·*,M…,,,,,,,
,27099,Dressel 20,Walheim,,49.012683,9.151124,*A·L'*,…AL..,,,,,,,
,12000,Dressel 20,Walldürn,,49.58358,9.366424,|PNN^F|,PNNF,,,,,,,
,12000,Dressel 20,Walldürn,,49.58358,9.366424,|PNN^F|,PNNF,,,,,,,
,12000,Dressel 20,Walldürn,,49.58358,9.366424,|PNN^F|,PNNF,,,,,,,
,12000,Dressel 20,Walldürn,,49.58358,9.366424,|PNN^F|,PNNF,,,,,,,
,12005,Dressel 20,Walldürn,,49.58358,9.366424,|PO^RR^V^FI+,PORRVFI...,,,,,,,
,13947,Dressel 20,Weissenburg in Bayern,,49.030564,10.972771,|C'[AF]F'M|,CAFFM?,,,,,,,
,14447,Dressel 20,Weissenburg in Bayern,,49.030564,10.972771,|CIA^LB|,CIALB,,,,,,,
,14628,Dressel 20,Weissenburg in Bayern,,49.030564,10.972771,"QMMCER, sine imagine",QMMCER,,,,,,,
,14066,Dressel 20,Weißenthurm,,50.417187,7.450716,L'·A·GFR|,LAVGER,,,,,,,
,14377,Dressel 20,Weißenthurm,,50.417187,7.450716,|M·F!S'|,MFS,,,,,,,
,14553,Dressel 20,Weißenthurm,,50.417187,7.450716,"CIVNIHEBVRI, sine imagine",CIVNIHEBVRI,,,,,,,
,11971,Dressel 20,Welzheim,,48.875595,9.630983,|L·AF|,LAF,,,,,,,
,14824,Dressel 20,Welzheim,,48.875595,9.630983,|M'C'L'SR|,MCLSR,,,,,,,
,14824,Dressel 20,Welzheim,,48.875595,9.630983,|PSA|,PSA,,,,,,,
,20602,Dressel 20,Welzheim,,48.875595,9.630983,|MQSR|,MQSR,,,,,,,
,13996,Dressel 20,Wiesbaden,,50.082582,8.249322,|A^EL^I·IT^A^L·S^En<|,AELIITALSEN,,,,,,,
,14043,Dressel 20,Wiesbaden,,50.082582,8.249322,|QA^N^T·R^VG|,QANTRVG,,,,,,,
,14188,Dressel 20,Wiesbaden,,50.082582,8.249322,|QCR|,QCR,,,,,,,
,14216,Dressel 20,Wiesbaden,,50.082582,8.249322,|QCA^L·M^A^RSI',QCALMARSI,,,,,,,
,14262,Dressel 20,Wiesbaden,,50.082582,8.249322,|III*,III...,,,,,,,
,14450,Dressel 20,Wiesbaden,,50.082582,8.249322,|CIAL'B|,CIALB,,,,,,,
,14506,Dressel 20,Wiesbaden,,50.082582,8.249322,|QIMF|,QIMF,,,,,,,
,14543,Dressel 20,Wiesbaden,,50.082582,8.249322,[P]IV^LICR^ISP^I|,PIVLICRISPI,,,,,,,
,14588,Dressel 20,Wiesbaden,,50.082582,8.249322,|FPATERNI((hedera))|,FPATERNI,,,,,,,
,14588,Dressel 20,Wiesbaden,,50.082582,8.249322,[IV]N^I''M'ELISSI|/[ET]MELISSE|,IIIVNMELISSIETMELISSE,,,,,,,
,14738,Dressel 20,Wiesbaden,,50.082582,8.249322,|BROODV|,BROODV,,,,,,,
,14738,Dressel 20,Wiesbaden,,50.082582,8.249322,|BROODV|,BROODV,,,,,,,
,14887,Dressel 20,Wiesbaden,,50.082582,8.249322,|CSEMPOL|,CSEMPOL,,,,,,,
,27911,Dressel 20,Wiesbaden,,50.082582,8.249322,|LF·C'C'V'F'C'[A^T],LFCCVFCAT,,,,,,,
,27911,Dressel 20,Wiesbaden,,50.082582,8.249322,|LF·C'C'V'F'C'[A^T],LFCCVFCAT,,,,,,,
,27911,Dressel 20,Wiesbaden,,50.082582,8.249322,|LF·C'C'V'F'C'A^T'|,LFCCVFCAT,,,,,,,
,27911,Dressel 20,Wiesbaden,,50.082582,8.249322,|LF·C'C'V'F'C'A^T'|,LFCCVFCAT,,,,,,,
,27912,Dressel 20,Wiesbaden,,50.082582,8.249322,|L·I+,LI…,,,,,,,
,27913,Dressel 20,Wiesbaden,,50.082582,8.249322,|BR'·RV|,BRRV,,,,,,,
,27914,Dressel 20,Wiesbaden,,50.082582,8.249322,O>CnIM & MIN>cO,OCNIM? & MINCO?,,,,,,,
,27917,Dressel 20,Wiesbaden,,50.082582,8.249322,|I'I'I'V'N''[IMELISSI]/|ET[MELISSE],IIIVNIMELISSIETMELISSE,,,,,,,
,27918,Dressel 20,Wiesbaden,,50.082582,8.249322,|[S]T^L~ACCI|,STLACCI,,,,,,,
,27919,Dressel 20,Wiesbaden,,50.082582,8.249322,|L·FO|,LFO,,,,,,,
,27920,Dressel 20,Wiesbaden,,50.082582,8.249322,|QMR|,QMR,,,,,,,
,27921,Dressel 20,Wiesbaden,,50.082582,8.249322,|BRO<^C^H^IOD|,BROCHIOD,,,,,,,
,27922,Dressel 20,Wiesbaden,,50.082582,8.249322,|N·OPVIC|,NOPVIC,,,,,,,
,27925,Dressel 20,Wiesbaden,,50.082582,8.249322,|L'I'DFIT^AL|,LIDFITAL,,,,,,,
,27926,Dressel 20,Wiesbaden,,50.082582,8.249322,|QIMN[OV]*,QIMNOV,,,,,,,
,27927,Dressel 20,Wiesbaden,,50.082582,8.249322,|FIGLINA[ACIRGI]/|MS·MAV[RIANI],FIGLINACIRGIMSMMAVRIANI,,,,,,,
,27928,Dressel 20,Wiesbaden,,50.082582,8.249322,|A!sVLe,ASVLE,,,,,,,
,27929,Dressel 20,Wiesbaden,,50.082582,8.249322,|P''?NN,PNN?,,,,,,,
,27929,Dressel 20,Wiesbaden,,50.082582,8.249322,|P''?NN,PNN?,,,,,,,
,27929,Dressel 20,Wiesbaden,,50.082582,8.249322,|P''?NN,PNN?,,,,,,,
,27929,Dressel 20,Wiesbaden,,50.082582,8.249322,|P''?NN,PNN?,,,,,,,
,27930,Dressel 20,Wiesbaden,,50.082582,8.249322,|CANA^NIT^A|,CANANITA,,,,,,,
,27932,Dressel 20,Wiesbaden,,50.082582,8.249322,"AEL[IT^]A^LS^E''[N], bis impressum est",AELITALSEN,,,,,,,
,27933,Dressel 20,Wiesbaden,,50.082582,8.249322,[LV & LVAL]CHA^E,LVCHAE & LVALCHAE,,,,,,,
,27948,Dressel 20,Wiesbaden,,50.082582,8.249322,[----]MP?,…MP,,,,,,,
,10,Dressel 20,Worms,,49.632784,8.359164,PIV^LCRI~S^PA'^R'^T'|,PIVLCRISPART?,,,,,,,
,11,Dressel 20,Worms,,49.632784,8.359164,|FPATERNI((hedera))|,FPATERNI,,,,,,,
,11,Dressel 20,Worms,,49.632784,8.359164,|[II]IVNMELISSI|/|ETMELI[SS]E|,IIIVNMELISSIETMELLISE,,,,,,,
,11,Dressel 20,Worms,,49.632784,8.359164,|VE'N[ER]F'',VENERF,,,,,,,
,12,Dressel 20,Worms,,49.632784,8.359164,A^LFO|,ALFO,,,,,,,
,13,Dressel 20,Worms,,49.632784,8.359164,|SA^T^VR^N^I|,SATVRNI,,,,,,,
,14414,Dressel 20,Worms,,49.632784,8.359164,|D·I·A',DIA,,,,,,,
,14414,Dressel 20,Worms,,49.632784,8.359164,|D·I·A',DIA,,,,,,,
,14837,Dressel 20,Worms,,49.632784,8.359164,|ROM''^AN^I|,ROMANI,,,,,,,
,27949,Dressel 20,Worms,,49.632784,8.359164,|FOlS|,FOLS,,,,,,,
,27950,Dressel 20,Worms,,49.632784,8.359164,|LFC|,LFC,,,,,,,
,27951,Dressel 20,Worms,,49.632784,8.359164,|LCH[E],LCHE,,,,,,,
,27952,Dressel 20,Worms,,49.632784,8.359164,|·Q·C·M|,QCM,,,,,,,
,27953,Dressel 20,Worms,,49.632784,8.359164,|L·IVNIM|/|ELISSIP|,LIVNIMELISSIP,,,,,,,
,27954,Dressel 20,Worms,,49.632784,8.359164,FOlS|,FOLS,,,,,,,
,27955,Dressel 20,Worms,,49.632784,8.359164,|QMR|,QMR,,,,,,,
,27956,Dressel 20,Worms,,49.632784,8.359164,"|EVTST^ER''[PAV^L], bis impressum est",EVTSTERPAVL,,,,,,,
,27957,Dressel 20,Worms,,49.632784,8.359164,[Q]IAFS|,QIAFS,,,,,,,
,27959,Dressel 20,Worms,,49.632784,8.359164,E'V'T'I'C'I,EVTICI,,,,,,,
,27961,Dressel 20,Worms,,49.632784,8.359164,|MILO''N''[F],MILONF,,,,,,,
,37022,Dressel 20,Worms,,49.632784,8.359164,"A^LFO, sine imagine",ALFO,,,,,,,
,8,Dressel 20,Worms,,49.632784,8.359164,|Q·S^ER^V·B^RO|,QSERVBRO,,,,,,,
,830,Dressel 20,Worms,,49.632784,8.359164,|G·[A^P]F|,GAPF,,,,,,,
,831,Dressel 20,Worms,,49.632784,8.359164,|CA[S]|,CAS,,,,,,,
,832,Dressel 20,Worms,,49.632784,8.359164,[LF]CCVCAT|,LFCCVCAT,,,,,,,
,832,Dressel 20,Worms,,49.632784,8.359164,[LF]CCVCAT|,LFCCVCAT,,,,,,,
,833,Dressel 20,Worms,,49.632784,8.359164,|LFFV|,LFFV,,,,,,,
,833,Dressel 20,Worms,,49.632784,8.359164,|LFFV|,LFFV,,,,,,,
,834,Dressel 20,Worms,,49.632784,8.359164,|LIDFITA'|,LIDFITA,,,,,,,
,835,Dressel 20,Worms,,49.632784,8.359164,[L]M·V^E|,LMVE,,,,,,,
,835,Dressel 20,Worms,,49.632784,8.359164,[L]M·V^E|,LMVE,,,,,,,
,835,Dressel 20,Worms,,49.632784,8.359164,[L]M·V^E|,LMVE,,,,,,,
,836,Dressel 20,Worms,,49.632784,8.359164,|DOMS,DOMS,,,,,,,
,838,Dressel 20,Worms,,49.632784,8.359164,[SA]X'[O]F'E'RRE'[O]|,SAXOFERREO,,,,,,,
,838,Dressel 20,Worms,,49.632784,8.359164,[SA]X'[O]F'E'RRE'[O]|,SAXOFERREO,,,,,,,
,839,Dressel 20,Worms,,49.632784,8.359164,+FEK|,...FEK,,,,,,,
,840,Dressel 20,Worms,,49.632784,8.359164,+IIK|,...IIK,,,,,,,
,9,Dressel 20,Worms,,49.632784,8.359164,|D·I·A,DIA,,,,,,,
,9,Dressel 20,Worms,,49.632784,8.359164,|D·I·A,DIA,,,,,,,
,13971,Dressel 20,Xanten,,51.658769,6.452971,|PO<RL~APA|,PORLAPA,,,,,,,
,14093,Dressel 20,Xanten,,51.658769,6.452971,|FIGL'[INAACIRGI]/|MSM'*,FIGLINAACIRGIMSM...,,,,,,,
,14187,Dressel 20,Xanten,,51.658769,6.452971,|QCR|,QCR,,,,,,,
,14275,Dressel 20,Xanten,,51.658769,6.452971,"EVHELPISI, sine imagine",EVHELPISI,,,,,,,
,14304,Dressel 20,Xanten,,51.658769,6.452971,"LFCCVFCM, sine imagine",LFCCVFCM,,,,,,,
,14469,Dressel 20,Xanten,,51.658769,6.452971,|MIM|,MIM,,,,,,,
,14469,Dressel 20,Xanten,,51.658769,6.452971,|MIM|,MIM,,,,,,,
,14488,Dressel 20,Xanten,,51.658769,6.452971,QIMF'N',QIMFN,,,,,,,
,14773,Dressel 20,Xanten,,51.658769,6.452971,"QPPHRYXI, sine imagine",QPPHRYXI?,,,,,,,
,14838,Dressel 20,Xanten,,51.658769,6.452971,"ROMANI, sine imagine",ROMANI,,,,,,,
,14853,Dressel 20,Xanten,,51.658769,6.452971,|P·S·AVI[TI],PSAVITI,,,,,,,
,14889,Dressel 20,Xanten,,51.658769,6.452971,"POLYCLITI, sine imagine",POLYCLITI,,,,,,,
,14977,Dressel 20,Xanten,,51.658769,6.452971,|L·V·V|,LVV,,,,,,,
,14135,Dressel 20,Zugmantel,,50.181629,8.186805,|QC·C''C''|,QCCC,,,,,,,
